,Cell_Num,X,Y,ClassName,Prob
1944,1945,7757.01964367291,25744.986751941527,Endothelial,0.8713051937124269
1506,1507,13082.85740181269,25337.41510574018,Endothelial,0.974376310264344
1521,1522,4956.397830018083,25345.946654611213,Endothelial,0.9592735129637723
1527,1528,11219.778366322833,25364.218567047672,Endothelial,0.7847993315938443
754,755,12342.653333333334,24690.308333333334,Endothelial,0.8722836519553132
753,754,12444.773693534102,24693.1784765279,Endothelial,0.9329450265665238
1415,1416,29718.5971968312,25263.74223034735,Endothelial,0.8111098834555913
1530,1531,4925.2704058367535,25364.308709530324,Endothelial,0.9214813376929453
1404,1405,10267.536529680365,25250.742770167428,Endothelial,0.9937162115924731
912,913,8197.365065502183,24838.36768558952,Endothelial,0.9399414149981156
1012,1013,17859.46455938697,24936.22988505747,Endothelial,0.9482524177449169
1364,1365,22826.06470211403,25212.387572069187,Endothelial,0.9799667333144135
1009,1010,25866.207038391225,24939.949725776965,Endothelial,0.9504734271113113
1370,1371,16989.975186104217,25213.903846153848,Endothelial,0.8723912458130979
1004,1005,6402.932102118414,24934.692558392177,Endothelial,0.9221248842439039
997,998,4427.9918973666445,24936.67825793383,Endothelial,0.9997628132336058
991,992,15244.593128390597,24935.412038233015,Endothelial,0.9632442117852504
990,991,3893.5502645502647,24914.00529100529,Endothelial,0.7289295291680296
1375,1376,17075.264742473253,25230.35381935805,Endothelial,0.9851747177128849
1380,1381,22874.4625346901,25230.557816836263,Endothelial,0.9992439490260664
975,976,7969.2307692307695,24907.029431438128,Endothelial,0.9881609719269644
1384,1385,20234.883720930233,25233.980829666878,Endothelial,0.9999412371395789
963,964,7698.382868937048,24904.311145510837,Endothelial,0.9936210621337523
959,960,8167.229090909091,24887.45090909091,Endothelial,0.8084457120961054
957,958,11716.710063897764,24882.355431309905,Endothelial,0.9870918779665435
1799,1800,15694.11728931364,25608.76151172893,Endothelial,0.9960740828097369
1905,1906,33960.5987460815,25697.44827586207,Endothelial,0.9548551825576435
942,943,12825.220327421555,24871.489768076397,Endothelial,0.8883225585099556
940,941,4790.221752903907,24866.364836325236,Endothelial,0.6227407636833915
938,939,6926.482059940903,24870.27268889827,Endothelial,0.9999873308148284
1393,1394,16898.26940874036,25245.590488431877,Endothelial,0.9995311479484167
924,925,9586.778656126482,24846.86561264822,Endothelial,0.9070618805232937
916,917,12832.080194410693,24840.066828675575,Endothelial,0.6759429240074775
910,911,4574.931642778391,24844.5815876516,Endothelial,0.9273474918215966
1091,1092,18494.095936794583,25013.38073739654,Endothelial,0.9997522716036866
1720,1721,28429.782055938977,25514.443879404287,Endothelial,0.8315421990645125
137,138,26321.524442335074,24138.89368770764,Endothelial,0.9992718738137155
332,333,27900.89529190207,24350.798493408663,Endothelial,0.99693917962543
168,169,14746.739832350202,24162.79074821484,Endothelial,0.8957198297250836
169,170,1689.7304542069992,24154.21816827997,Endothelial,0.9999790462925966
54,55,15179.677911275416,24071.51201478743,Endothelial,0.630332610091954
51,52,5031.027105517909,24068.907066795742,Endothelial,0.9578481431379151
181,182,32522.285270354256,24184.371659415785,Endothelial,0.8104246916555424
183,184,12140.969394544245,24194.780439121758,Endothelial,0.9877607363214191
186,187,25444.2177394518,24200.708654142287,Endothelial,0.741572514958005
377,378,21161.107962872495,24368.090376160235,Endothelial,0.9905192997251566
2152,2153,26275.03029356652,25957.02029981262,Endothelial,0.9991302889783363
195,196,32445.182133564613,24203.957502168258,Endothelial,0.8784558584065264
2155,2156,27915.946335833814,25952.1500288517,Endothelial,0.9613204342391586
200,201,18887.7691015953,24207.34256926952,Endothelial,0.905998368231552
306,307,17929.394101035457,24330.092249764668,Endothelial,0.9817947427162124
399,400,4852.705734767025,24400.009677419355,Endothelial,0.6063273038297697
2159,2160,23930.637043966322,25950.663236669785,Endothelial,0.8327563167846088
414,415,21633.959420289855,24398.582125603865,Endothelial,0.9854388463648113
24,25,21144.172305106116,24072.011346921623,Endothelial,0.8726700571653851
2161,2162,10323.1,25953.739,Endothelial,0.843722434844504
150,151,4191.6834625323,24142.93604651163,Endothelial,0.8827306747887008
402,403,6477.174221921516,24398.374154262518,Endothelial,0.9996348514818152
146,147,1816.7809847198641,24137.978494623654,Endothelial,0.8253052335076492
386,387,18569.294763513513,24368.609797297297,Endothelial,0.9878555362960885
375,376,10742.42641509434,24373.772012578618,Endothelial,0.5128854126588316
82,83,4246.875098814229,24092.769169960473,Endothelial,0.9822605641343887
95,96,20347.67343541944,24117.77862849534,Endothelial,0.5459072507532144
98,99,6363.43769470405,24105.768691588786,Endothelial,0.8739935055194848
2125,2126,3916.724268177526,25918.85835694051,Endothelial,0.5717963368837916
2118,2119,8419.874598070739,25906.961414790996,Endothelial,0.9245481107529459
104,105,1647.3619556285948,24117.64831552999,Endothelial,0.9976792961051707
2047,2048,15453.314821242624,25849.452967719542,Endothelial,0.6727443142539372
114,115,12544.566360052562,24120.48291721419,Endothelial,0.9843814205665624
381,382,15560.106866537717,24377.207446808512,Endothelial,0.749206955225794
356,357,1787.14971325083,24363.51886507697,Endothelial,0.9958666820095396
126,127,7282.196422968309,24138.679322246626,Endothelial,0.9154192478853357
2109,2110,31692.686322686324,25899.21212121212,Endothelial,0.5174682312130392
132,133,32438.705035971223,24123.92086330935,Endothelial,0.9973116288936872
350,351,12687.681020733653,24358.82615629984,Endothelial,0.8843891273956349
136,137,16482.98845265589,24129.101616628177,Endothelial,0.9719960966658017
139,140,26773.754827586206,24149.841379310346,Endothelial,0.3988047499873776
69,70,28306.493626882966,24079.301274623405,Endothelial,0.9964985540373091
2103,2104,4895.675980392157,25910.151960784315,Endothelial,0.9968237603410883
337,338,27625.2208994709,24343.276455026455,Endothelial,0.6291823034387876
214,215,16994.399452804377,24222.75512995896,Endothelial,0.9226794576073902
2044,2045,31789.67445938048,25840.48568088837,Endothelial,0.7569247623419719
2057,2058,27073.218097447796,25840.875870069605,Endothelial,0.7459659948069535
225,226,6946.076378195257,24239.31228826609,Endothelial,0.995204417341152
406,407,6516.120244565217,24383.254755434784,Endothelial,0.9875931737312584
232,233,17356.596120689654,24245.64870689655,Endothelial,0.9942761741262284
413,414,1821.6903996325218,24400.119889756545,Endothelial,0.9999958947231729
226,227,27860.12605349945,24242.432026383292,Endothelial,0.9134388345126141
408,409,19624.740477399697,24392.95835449467,Endothelial,0.9351996483519298
239,240,31457.060375443936,24247.774226281075,Endothelial,0.616634744814614
2061,2062,22585.635523613964,25860.124914442164,Endothelial,0.9979022586101591
292,293,1794.2959719789842,24302.30122591944,Endothelial,0.9999999742880583
15,16,29090.719019675525,24061.455643769415,Endothelial,0.9878739209518544
259,260,27085.917410714286,24262.723214285714,Endothelial,0.7454227973331012
274,275,25788.277623542475,24298.15241532482,Endothelial,0.5419550343045167
234,235,1786.1801470588234,24249.519607843136,Endothelial,0.9621608823246791
220,221,18985.41042345277,24226.956840390878,Endothelial,0.49918522073226035
247,248,26733.763975155278,24264.897332846183,Endothelial,0.6128600524339082
2169,2170,17872.00082644628,25974.22603305785,Endothelial,0.999987540208977
278,279,26867.56224489796,24289.61530612245,Endothelial,0.9984731263773835
2162,2163,23283.988529718456,25960.8472367049,Endothelial,0.9759616303570038
294,295,14344.979231568017,24290.35306334372,Endothelial,0.9999874687102189
269,270,17041.55750798722,24274.29712460064,Endothelial,0.8804141771110491
921,922,5370.567257060795,24855.55959789373,LAMP5/PAX6/Other,0.679033698695109
1154,1155,10166.298620689655,25054.12275862069,LAMP5/PAX6/Other,0.990981897669095
1814,1815,3795.4455485430376,25642.362159258762,LAMP5/PAX6/Other,0.2343720778056399
2018,2019,18297.01286055484,25827.459856696674,LAMP5/PAX6/Other,0.9283569881991308
872,873,3846.812962962963,24810.4375,LAMP5/PAX6/Other,0.8361175666120246
1082,1083,3264.314049586777,24990.89256198347,LAMP5/PAX6/Other,0.9776145077242424
2067,2068,15506.032894736842,25855.47456140351,LAMP5/PAX6/Other,0.8547246403475892
1975,1976,2975.6038178164767,25775.591426657735,LAMP5/PAX6/Other,0.3808137721889996
1333,1334,27618.904240766075,25202.07831737346,LAMP5/PAX6/Other,0.8259029345905149
215,216,3804.2680870990403,24236.842191524232,Layer 2/3,0.726154738418467
1810,1811,8928.120586275816,25615.116588940706,Layer 2/3,0.7062625981043238
1305,1306,3969.6923422411855,25189.712328767124,Layer 2/3,0.9377446350991824
819,820,4030.984855233853,24767.918485523387,Layer 2/3,0.9574314346690785
905,906,4031.8468878768163,24857.334851442203,Layer 2/3,0.8435417663721942
1296,1297,11511.329731676571,25172.431838645778,Layer 2/3,0.4215172449351995
1278,1279,4490.332384631022,25160.324659483635,Layer 2/3,0.9717129331512676
811,812,5896.941366673852,24779.63914636775,Layer 2/3,0.9183536726637329
1349,1350,5609.011564407324,25229.96578862833,Layer 2/3,0.7899847617994157
1986,1987,8891.83535814948,25811.46748955195,Layer 2/3,0.8268600194422661
1740,1741,4468.164799568093,25561.878391145903,Layer 2/3,0.9170814947807836
1027,1028,8461.075690828995,24969.223468161796,Layer 2/3,0.6729533684975042
582,583,7589.295742232451,24542.677790563866,Layer 2/3,0.33373668270384177
1873,1874,3685.3636087945415,25702.510689916602,Layer 2/3,0.8902220000216896
740,741,3889.1585194125933,24701.362301347817,Layer 2/3,0.6533322027005363
1390,1391,5800.3504040502385,25268.029695258494,Layer 2/3,0.8743385300507375
1111,1112,6166.395536040981,25029.797292352727,Layer 2/3,0.8381669217761605
370,371,4053.3461730865433,24379.21344005336,Layer 2/3,0.6780393082551623
268,269,4226.042814418385,24303.88052888399,Layer 2/3,0.9652728478093229
893,894,29052.82495697074,24835.947332185886,Layer 2/3,0.28884511412380975
1176,1177,3972.2312400212877,25088.22432144758,Layer 2/3,0.8768708703063878
2005,2006,10204.8673632017,25811.254117230386,Layer 4,0.448735539497911
1933,1934,13369.86603692572,25733.913696865606,Layer 4,0.46006493959768446
1339,1340,11708.690476190477,25200.14539007092,Layer 4,0.4065939859937378
1921,1922,10700.45704467354,25729.646692439863,Layer 4,0.44028041129679574
1987,1988,13365.75371057514,25774.756957328387,Layer 4,0.5428271592558732
1929,1930,8583.720360312624,25751.255927937476,Layer 4,0.8016233549773492
1408,1409,11932.021840148698,25257.195167286245,Layer 4,0.68709540333508
1793,1794,10619.158530183728,25612.132283464565,Layer 4,0.676917516440181
2001,2002,10895.812278211497,25810.680269694818,Layer 4,0.34945813114116336
1721,1722,14662.309140839545,25515.322871714397,Layer 4,0.6763899047081698
2149,2150,9126.161105239318,25962.054054054053,Layer 4,0.3867420695528229
2052,2053,15110.040366614665,25865.902496099843,Layer 4,0.5160596157722209
930,931,5563.080494684314,24888.122369277502,Layer 4,0.23012608241185825
446,447,10975.248745363298,24423.63059131573,Layer 4,0.3943486829537767
2027,2028,12718.10924369748,25817.5,Layer 4,0.284433341442186
197,198,12633.765060240963,24217.3125,Layer 4,0.63565739406338
1959,1960,10785.786432748539,25767.82081871345,Layer 4,0.8666753835018388
727,728,14200.798977853492,24666.63032367973,Layer 4,0.6842656044662829
1578,1579,3775.122103566391,25400.96091073947,Layer 4,0.39066283740942737
1889,1890,10258.505501618123,25698.044660194173,Layer 4,0.8349664128004498
210,211,13709.186526223393,24241.522053982884,Layer 4,0.38920684309531794
1628,1629,13632.26884057971,25421.57463768116,Layer 4,0.47707228987935735
772,773,12852.103938024531,24707.533892834086,Layer 4,0.4566730366284225
1948,1949,3843.506407974368,25763.406016375935,Layer 4,0.34588545863772774
1735,1736,10904.999657416924,25532.572456320657,Layer 4,0.7946377472641676
1063,1064,10387.24000934798,24998.83290488432,Layer 4,0.9097846933717
1071,1072,12209.842378752886,24993.40127020785,Layer 4,0.577557511671012
322,323,11854.990231990232,24345.184981684983,Layer 4,0.6450296667601324
1852,1853,10893.736074960958,25675.1304008329,Layer 4,0.48387780768814276
1763,1764,8227.472416472416,25585.68660968661,Layer 4,0.6564068281514748
687,688,12283.063044592516,24665.281565009398,Layer 4,0.5491127121736362
976,977,12934.948406676784,24917.91249367729,Layer 4,0.6161157311466268
1256,1257,11756.949453551913,25133.54713114754,Layer 4,0.6989589121599492
1250,1251,11423.450351414669,25141.55739772932,Layer 4,0.6495972201944392
1229,1230,11509.891475211609,25107.860036275695,Layer 4,0.5182525176791589
983,984,15334.081597222223,24909.65451388889,Layer 4,0.5479266144587421
444,445,12180.67541910725,24426.763684104222,Layer 4,0.42920399117509456
507,508,10867.447335291648,24488.261225346203,Layer 4,0.6698488016873225
1195,1196,13622.372631060793,25100.578144228402,Layer 5 IT,0.49786263588331187
2121,2122,14177.089419110269,25936.68145835656,Layer 5 IT,0.5640123855351917
554,555,15895.316002557,24533.3652248029,Layer 5 IT,0.32281576522325833
151,152,12023.422466817741,24152.526060213662,Layer 5 IT,0.4131847823903482
1837,1838,15122.650420168067,25663.033239962653,Layer 5 IT,0.5215570047174592
993,994,21486.413197394504,24941.53001982441,Layer 5 NP,0.7808471371666462
1407,1408,11885.170154933407,25262.177493884206,Layer 5 NP,0.6011162786403571
315,316,11966.301156069365,24328.420231213873,Layer 5 NP,0.9201914279306245
1991,1992,10110.30303030303,25778.103219696968,Layer 5 NP,0.7650857805935241
1266,1267,12935.89188243527,25150.280615815256,Layer 5 NP,0.7560601938259358
125,126,15920.958360872439,24124.407799074685,Layer 5 NP,0.44859209904372105
2098,2099,14343.764364786504,25898.73589878756,Layer 5 NP,0.4822036316331576
156,157,19522.610193321616,24156.16309314587,Layer 5 NP,0.6512085464622664
860,861,20546.941935483872,24794.363870967743,Layer 5 NP,0.4053684782918355
471,472,9483.698604651163,24425.3488372093,Layer 5 NP,0.6026536007771337
1650,1651,12724.615919787191,25458.49150808267,Layer 5 NP,0.8673103675013479
2074,2075,7595.724494706448,25874.22690086622,Layer 5 PT,0.8381198187897398
501,502,12785.573664985215,24483.58392763959,Layer 6 CT,0.7444119089870411
1078,1079,14065.67845448592,25009.092119624536,Layer 6 CT,0.41940862942857493
1846,1847,10785.44593639576,25665.774087161368,Layer 6 CT,0.4670935906430944
698,699,18674.84280367472,24656.158557332426,Layer 6 CT,0.26249183759000294
526,527,20623.427012056043,24501.476539589443,Layer 6 CT,0.5364875504646224
1992,1993,14138.311193111931,25774.247232472324,Layer 6 CT,0.18930321984140672
230,231,15891.074003795067,24233.31404174573,Layer 6 CT,0.38494073445154664
201,202,19682.319283790206,24233.749009665662,Layer 6 CT,0.4074459667253283
388,389,5055.821367521367,24369.12051282051,Layer 6 CT,0.46233352111586173
1458,1459,29123.635172798215,25307.100891861763,Layer 6 CT,0.8916260940664946
1217,1218,4353.910256410257,25103.001788908765,Layer 6 CT,0.4611186622907269
1927,1928,20215.359238995276,25751.059064909226,Layer 6 CT,0.6843288680429513
1275,1276,5471.155720338983,25167.38440148305,Layer 6 CT,0.3373991151712956
1327,1328,4542.131634078212,25194.061452513968,Layer 6 CT,0.5421316585202591
1641,1642,6187.435814455232,25435.010787486517,Layer 6 CT,0.8962737481503891
573,574,9633.668253968253,24528.865079365078,Layer 6 CT,0.310784318486217
1522,1523,29370.363706325996,25372.52932122518,Layer 6 CT,0.4970610917316087
878,879,19729.114133431354,24831.9277706304,Layer 6 IT,0.614380442547239
806,807,17077.14957562265,24767.134131069986,Layer 6 IT,0.6238661139057659
1920,1921,22224.39707724426,25720.897286012525,Layer 6 IT,0.488022606890679
1794,1795,18162.125083167,25618.848037258816,Layer 6 IT,0.8173650536790594
2043,2044,20408.1845270149,25852.315562735595,Layer 6 IT,0.2967682801366373
881,882,5864.905686546464,24820.483356449375,Layer 6 IT,0.4716605215750514
1712,1713,15916.183863460046,25505.619084561677,Layer 6 IT,0.5934917406943312
111,112,26241.846153846152,24116.729212983548,Layer 6 IT,0.508884960915207
1923,1924,15930.576818545163,25739.50423661071,Layer 6 IT Car3,0.49871994946502385
335,336,10849.97443023902,24359.891977024272,Layer 6 IT Car3,0.43721013538251297
1964,1965,14013.912437810945,25753.692537313433,Layer 6 IT Car3,0.40902223790812897
625,626,7352.736240310078,24595.590310077518,Layer 6 IT Car3,0.8731707861964269
1620,1621,16204.26075619296,25420.093872229467,Layer 6 IT Car3,0.7377493142848828
1361,1362,12461.769168466522,25222.0936825054,Layer 6 IT Car3,0.8713315867200873
830,831,12642.28886756238,24769.943857965452,Layer 6b,0.38008740749654313
1668,1669,21435.00506512301,25464.507235890014,Layer 6b,0.3588268369471535
1162,1163,4278.464968152866,25053.406935598017,Layer 6b,0.26530274605951104
1285,1286,17214.772277227723,25143.391539153916,Layer 6b,0.49367730241950175
1663,1664,31030.79743849006,25470.976070104483,Microglia,0.5206875628359857
1011,1012,2438.8754469606674,24939.448152562574,Microglia,0.9949248766780883
1044,1045,18526.424336009884,24969.408894379245,Microglia,0.9553104920165022
1662,1663,35861.348910751934,25458.99191848208,Microglia,0.8471110436318351
1661,1662,31108.258296270953,25459.544988026002,Microglia,0.8810035025787148
1015,1016,35417.98998178507,24940.009107468122,Microglia,0.9710517874145136
1043,1044,18426.018897637794,24972.423228346455,Microglia,0.9831700518177948
1034,1035,28334.258676351896,24966.04317998386,Microglia,0.9854018914680962
1033,1034,15291.944072948329,24959.283282674773,Microglia,0.8146066539070007
1024,1025,36089.73274917853,24942.12048192771,Microglia,0.9179615353793669
1882,1883,35215.187589498804,25689.826252983294,Microglia,0.4969939255018254
1733,1734,29064.270442359248,25531.815683646113,Microglia,0.9836406614876004
1652,1653,33047.80545112782,25442.92387218045,Microglia,0.9972188983195098
1734,1735,3809.304140885293,25528.86197049024,Microglia,0.7329179288977443
218,219,26832.724728350346,24233.104708594008,Microglia,0.9839045671379909
1035,1036,9636.53320802005,24962.64411027569,Microglia,0.8698432262601166
1031,1032,11015.965150048403,24949.840271055178,Microglia,0.8348662898170155
1021,1022,7971.412213740458,24936.909351145037,Microglia,0.6320310363079384
223,224,33318.86114704614,24232.669253988788,Microglia,0.9926140376239263
1877,1878,27347.10734463277,25688.672829994863,Microglia,0.9628330217666425
1047,1048,33660.692805755396,24966.726618705037,Microglia,0.8568974927611749
1599,1600,35245.07578779418,25405.440366972478,Microglia,0.5719376403932289
1744,1745,32891.94482758621,25540.947701149424,Microglia,0.7198504538677928
1743,1744,28105.363060208238,25545.16251697601,Microglia,0.9986723499614965
1110,1111,18047.993817619783,25010.56336939722,Microglia,0.8858850510588921
198,199,23136.109251968504,24212.148950131235,Microglia,0.9196838472951983
2087,2088,28378.94528235707,25878.09014380919,Microglia,0.7225325831769336
1612,1613,28782.759493670885,25414.294683544304,Microglia,0.9314130378564119
1103,1104,4027.246889952153,25004.907177033492,Microglia,0.9156940474297938
1097,1098,18087.953650057938,25006.690614136733,Microglia,0.9992869858717632
1092,1093,20746.378198567043,25002.943705220063,Microglia,0.9506078619216688
1872,1873,28747.165987186952,25677.679091438556,Microglia,0.9666895801680989
1084,1085,32031.39285714286,25000.945153061224,Microglia,0.9420032534760036
1083,1084,26422.376972138303,25006.592480698222,Microglia,0.9873361762178747
2157,2158,28539.78244746601,25962.687268232385,Microglia,0.8449858186676318
1617,1618,14644.053002223869,25419.311712379542,Microglia,0.9583212787338917
1742,1743,7837.376580987352,25540.836801305588,Microglia,0.8524883458758133
203,204,30491.108162579778,24216.01511588848,Microglia,0.9642088131763075
1077,1078,8140.462284028656,24994.133586177835,Microglia,0.5402812711785133
1073,1074,19219.595128676472,24991.835018382353,Microglia,0.7245846988673784
1625,1626,29847.153743315506,25422.41510695187,Microglia,0.8979099246891696
1739,1740,8758.719001610307,25527.15619967794,Microglia,0.983575301896895
22,23,19502.365865157943,24065.06129184347,Microglia,0.6860946590685985
1061,1062,11022.811294765841,24974.068870523417,Microglia,0.9002100966314946
211,212,4242.356736242884,24227.088425047437,Microglia,0.9800089201264673
1059,1060,28710.54741064916,24987.685995623633,Microglia,0.9723662817532736
212,213,27671.890763765543,24227.5634991119,Microglia,0.9585242443321674
1736,1737,36139.1449044586,25524.775796178343,Microglia,0.9844174903388124
1642,1643,28325.77667402502,25444.214863870493,Microglia,0.9582338438736977
1048,1049,25440.38986013986,24978.956293706295,Microglia,0.999997221354985
1880,1881,32189.998139534884,25677.40558139535,Microglia,0.8982054298705603
227,228,28151.081784386617,24238.19083023544,Microglia,0.68732218722861
89,90,28691.85520361991,24108.880467571646,Microglia,0.9580242263852878
1002,1003,15075.0,24918.237472766883,Microglia,0.8801216289505979
1693,1694,7771.62613430127,25474.493647912885,Microglia,0.9654643071674915
1726,1727,28491.787683284456,25511.009384164223,Microglia,0.5105069562317692
255,256,17031.57570093458,24258.142056074765,Microglia,0.857941728530513
256,257,33978.41020910209,24286.518757687576,Microglia,0.984379536824289
913,914,19023.601417666305,24848.35169029444,Microglia,0.9588881087837071
908,909,30511.0359085963,24837.317736670295,Microglia,0.986761559523688
1696,1697,31473.994217424828,25494.11565150347,Microglia,0.9899618656613993
907,908,30259.26559714795,24843.14854426619,Microglia,0.9544732106944629
1697,1698,32833.4,25483.48754716981,Microglia,0.7231382586274863
904,905,31875.848753462604,24843.481994459835,Microglia,0.9785316517241861
903,904,27240.76925872093,24840.93859011628,Microglia,0.9999847582625533
1702,1703,28318.91402251791,25483.660184237462,Microglia,0.6670336495952451
1918,1919,25947.67975970425,25720.309149722736,Microglia,0.9710901529239552
263,264,33031.519692603266,24271.00192122959,Microglia,0.6969811742583452
923,924,36040.0399724328,24847.751206064782,Microglia,0.9849726467195151
1706,1707,32610.281676413255,25489.377192982458,Microglia,0.9924994327966097
264,265,33229.98005908419,24272.77400295421,Microglia,0.9285210604799647
1707,1708,13422.551945854484,25506.90524534687,Microglia,0.999999999263671
267,268,26834.907124681933,24276.753180661577,Microglia,0.9978320334410857
1708,1709,23491.52634920635,25497.25650793651,Microglia,0.6619790716500601
886,887,25959.46528332003,24821.035115722265,Microglia,0.9857530441425141
1709,1710,27606.9583011583,25507.115057915056,Microglia,0.995636591470423
883,884,16749.23448275862,24813.8118226601,Microglia,0.7476669886381918
2069,2070,16417.543500511772,25858.97782326851,Microglia,0.6037312579249497
876,877,27874.455678006707,24815.03497843795,Microglia,0.6828655018912525
2179,2180,20354.39544688027,25983.68634064081,Microglia,0.8882942529445175
1711,1712,8677.553658536586,25505.585853658537,Microglia,0.9998271956221286
868,869,26796.24233983287,24819.794986072422,Microglia,0.9673745607901076
1715,1716,31231.585114806017,25513.034837688043,Microglia,0.7645386389913778
1717,1718,18498.752895752896,25512.175032175033,Microglia,0.7210643933232881
898,899,31169.712929475587,24840.599909584085,Microglia,0.916989921297005
1913,1914,19074.04958677686,25709.72854418309,Microglia,0.9364339770334523
928,929,35293.32075471698,24854.530817610063,Microglia,0.9705943771617964
1691,1692,29447.260715436674,25494.822752175314,Microglia,0.6516325996584414
1001,1002,32307.661710037173,24933.439126394052,Microglia,0.8875785976486601
999,1000,30144.105494505493,24920.44945054945,Microglia,0.9863392555411156
1667,1668,16206.231441048036,25462.11935953421,Microglia,0.9432292988390285
998,999,28637.815014720312,24932.47448478901,Microglia,0.7322520221370111
231,232,30528.64090316978,24245.529743812418,Microglia,0.9476778347765449
2153,2154,29014.918967371817,25953.28791681606,Microglia,0.9239187967711979
1670,1671,31888.660267111853,25460.72203672788,Microglia,0.8752824392922113
233,234,33376.76346153846,24244.75641025641,Microglia,0.9198951202891263
2170,2171,26323.581761006288,25971.06603773585,Microglia,0.9857170499783369
988,989,25622.88295537674,24924.817849305047,Microglia,0.9598418121053252
985,986,31767.939079983422,24919.224616659758,Microglia,0.38033026237221274
1673,1674,18320.99431818182,25463.355113636364,Microglia,0.9444491389533006
979,980,21970.5,24903.067198177676,Microglia,0.8608661374223838
1679,1680,28485.260067114094,25474.043064876958,Microglia,0.9786555051685781
2174,2175,32737.165942658557,25973.55864465682,Microglia,0.9164733324845413
974,975,33692.078833693304,24907.26727861771,Microglia,0.6573457423279415
6,7,31269.1220657277,24054.860915492958,Microglia,0.9859981711509508
2176,2177,27799.787271918114,25979.842011570985,Microglia,0.8973323609510552
2072,2073,26671.366522366523,25853.806637806636,Microglia,0.6680657842079569
1907,1908,33711.591229444006,25699.25215348473,Microglia,0.9665104199285939
939,940,30112.923841059604,24858.129966887416,Microglia,0.9110252443111232
2073,2074,34452.02841302841,25859.5841995842,Microglia,0.8871766977796155
941,942,34155.08724832215,24866.51812080537,Microglia,0.9838724314497367
1008,1009,18957.46181384248,24933.010739856803,Microglia,0.5465209501720673
248,249,27092.90927419355,24246.247983870966,Microglia,0.9268477890143445
1683,1684,11541.199533644238,25484.077948034643,Microglia,0.9553468047552817
950,951,24102.470538363712,24878.534548537515,Microglia,0.9962766765491913
2075,2076,20110.87457337884,25856.651023890787,Microglia,0.9422481008091845
2076,2077,28262.503346720216,25853.18340026774,Microglia,0.8378905066607525
242,243,6760.394462540717,24256.87654723127,Microglia,0.9982476166932083
969,970,35280.184834123225,24895.401658767772,Microglia,0.9794319545986843
1684,1685,20084.2587373168,25478.813979706876,Microglia,0.9463956956380523
1597,1598,11642.66852173913,25409.533217391305,Microglia,0.6224164834114282
1590,1591,10016.919412062849,25400.51140395337,Microglia,0.9999947392256099
1119,1120,10895.145079899075,25026.239276703112,Microglia,0.6125613279723017
2111,2112,34929.26327515781,25906.260675826215,Microglia,0.9815573390261761
1463,1464,32635.532710280375,25295.155763239876,Microglia,0.9507073402133805
1465,1466,33153.83987538941,25297.352647975076,Microglia,0.9861538590051661
1338,1339,1893.2141198327915,25201.985137018113,Microglia,0.5159617505527219
124,125,6408.593339587242,24128.303939962476,Microglia,0.91643041030974
1778,1779,23755.051816557476,25591.599761762955,Microglia,0.8285837415135023
1467,1468,22257.843799058086,25309.472919937205,Microglia,0.6315508290633011
1469,1470,16064.112173358828,25326.612704482686,Microglia,0.9410012425454962
1330,1331,7625.454545454545,25199.33431085044,Microglia,0.9797032801008871
1329,1330,2073.961846153846,25184.0,Microglia,0.9696659374455082
1470,1471,26485.64893617021,25316.087152209493,Microglia,0.8335031997064076
1326,1327,34274.56496519721,25186.937935034803,Microglia,0.95692946876364
1325,1326,16328.33023831631,25184.966573816157,Microglia,0.9996365120058271
1777,1778,19615.21189279732,25591.143216080403,Microglia,0.895729138107447
121,122,21681.242630385488,24123.951625094483,Microglia,0.6261970981735093
1319,1320,25899.894102726696,25179.441978440074,Microglia,0.9925907492671474
76,77,13512.749142072753,24099.609128345917,Microglia,0.8543502240943465
1474,1475,7490.743796109993,25327.16465459423,Microglia,0.956223957851331
1479,1480,18710.01907032181,25321.50893921335,Microglia,0.9754259325206196
1312,1313,5035.207436399217,25181.704500978474,Microglia,0.9471145071593677
1310,1311,27324.942225392297,25175.079172610556,Microglia,0.6902643713075748
2106,2107,15752.914435009798,25906.704441541475,Microglia,0.998743886157194
1482,1483,23922.476315789474,25325.43195488722,Microglia,0.7157446788940162
1483,1484,31018.06605504587,25314.574311926604,Microglia,0.9718197025058346
1300,1301,4249.437876960193,25172.854845195016,Microglia,0.9895954063859101
1485,1486,11793.657861099276,25330.76736259054,Microglia,0.7258493350014783
1816,1817,27874.71656333038,25616.279007971658,Microglia,0.9605889861843014
1486,1487,33703.41026894865,25329.283129584353,Microglia,0.8732854126207905
2132,2133,33785.516775396085,25927.144920782852,Microglia,0.9904486678837445
1292,1293,3828.0091491308326,25167.615965233304,Microglia,0.9392953386065481
1318,1319,22733.535765379114,25178.944921316164,Microglia,0.9462448063604897
1344,1345,31636.825473449684,25209.727812848123,Microglia,0.995625396105564
119,120,35124.14270092947,24126.43083652269,Microglia,0.9758294879317787
118,119,31044.619958171497,24133.124290409323,Microglia,0.983515476043332
1422,1423,30874.351090816843,25260.290208016235,Microglia,0.7741353543872247
90,91,10290.031522793404,24118.011639185257,Microglia,0.9792622979206721
1430,1431,29953.369188696444,25278.030385900944,Microglia,0.996002303455135
1411,1412,33236.92684659091,25257.836292613636,Microglia,0.9999781884102181
